172.17.2.133 - - [01/Sep/2015:22:04:25 -0500] "GET /favicon.ico HTTP/1.1" 200 2537 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:04:27 -0500] "GET /~984667/lab1/index HTTP/1.1" 200 1141 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:04:27 -0500] "GET /~984667/lab1/happy.jpg HTTP/1.1" 304 180 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:04:27 -0500] "GET /~984667/lab1/styleme.css HTTP/1.1" 200 492 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:04:27 -0500] "GET /~984667/lab1/Angry.jpg HTTP/1.1" 304 180 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
128.30.52.73 - - [01/Sep/2015:22:04:36 -0500] "GET /~984667/lab1/index HTTP/1.1" 200 1105 "-" "W3C_Validator/1.3 http://validator.w3.org/services"
128.30.52.71 - - [01/Sep/2015:22:04:37 -0500] "GET /~984667/lab1/index HTTP/1.1" 200 1142 "-" "Validator.nu/LV http://validator.w3.org/services"
172.17.2.133 - - [01/Sep/2015:22:05:47 -0500] "GET /~984667/lab1/index HTTP/1.1" 200 1142 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:05:47 -0500] "GET /~984667/lab1/styleme.css HTTP/1.1" 200 492 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:05:47 -0500] "GET /~984667/lab1/happy.jpg HTTP/1.1" 304 181 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:05:47 -0500] "GET /cs472/2013-09/images/w3c-html.png HTTP/1.1" 304 180 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:05:47 -0500] "GET /~984667/lab1/Angry.jpg HTTP/1.1" 304 180 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:05:48 -0500] "GET /favicon.ico HTTP/1.1" 200 2537 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
128.30.52.96 - - [01/Sep/2015:22:05:52 -0500] "GET /~984667/lab1/index HTTP/1.1" 200 1105 "-" "W3C_Validator/1.3 http://validator.w3.org/services"
128.30.52.71 - - [01/Sep/2015:22:05:53 -0500] "GET /~984667/lab1/index HTTP/1.1" 200 1142 "-" "Validator.nu/LV http://validator.w3.org/services"
172.17.2.133 - - [01/Sep/2015:22:06:59 -0500] "GET /~984667/lab1/index HTTP/1.1" 200 1141 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:06:59 -0500] "GET /~984667/lab1/styleme.css HTTP/1.1" 200 492 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:06:59 -0500] "GET /~984667/lab1/happy.jpg HTTP/1.1" 200 21465 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:06:59 -0500] "GET /~984667/lab1/Angry.jpg HTTP/1.1" 200 5230 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
